0.796731,0.796731
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.332565,23.332565
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.402044,23.402044
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
23.414387,23.414387
